"ID_FB","NUM_ETF","CENTRE_PROFIT","VOL_REEL_ABA_M3","COUT_TOTAL_ABA","COUT_ABA_TERRE_M3","VOL_REEL_DEB_M3","COUT_TOTAL_DEB","COUT_DEB_TERRE_M3","VOL_REF","COUTS_ANNEXES_TOTAL","COUTS_ANNEXES_M3","TARIF_PRESTA_TERRE_M3","TARIF_PRESTA_TERRE_TOT","NB_GRUMES","DIAM_MOY","VOL_MOYEN_GRUME","G_TOT_CUT","ESSENCE_MAJ","PRIX_VENTE_TOT","PRIX_VENTE_GRUME_TERRE","VOL_HA_MOY","HA_DES_TOT","FAMILLE_COUPE","PEUPLEMENT_STR","ALTITUDE_MOY","PENTE_MOY","TYPE_CHANTIER"
"FB230069126",41,853501,657.44,7177.66,10.9175894378194,657.44,4438.79,6.75162752494524,657.44,0,0,17.6692169627647,11616.45,113,58.5398230088496,3.39946902654867,32.421,"Hêtre",38264.47,338.623628318584,61.81,8.82,"Famille Amélioration","futaie régulière",199.829437255859,4.30569696426392,"Plaine"
"FB230069285",47,835503,340,4821.2,14.18,340,3308.2,9.73,340,0,0,23.91,8129.4,186,49.5161290322581,2.21732795698924,36.8730000000001,"Chêne sessile ou pédonculé",58159.985184,312.688092387097,93.14,6.57,"Famille Régénération","Futaie sur souche ou TSF en conversion",299.016754150391,2.81805086135864,"Plaine"
"FB230069605",24,833512,547.7,5850.57,10.6820704765383,547.7,3072.6,5.61000547745116,547.7,0,0,16.2920759539894,8923.17,591,31.404399323181,0.65105076142132,48.2929999999998,"Pin sylvestre",40027.0399999999,67.7276480541454,20.9566666666667,16.44,"Famille Amélioration","futaie régulière",134.612442016602,0.7161745429039,"Plaine"
"FB230070378",70,834503,7677,70097,9.13078025270288,7677,47857,6.23381529243194,7677,0,0,15.3645955451348,117954,6100,31.6081967213115,0.861641147540952,538.228999999999,"Epicéa commun",394352.21,64.6479032786885,105.155833333333,56.97,"Famille Régénération","futaie régulière",846.787414550781,8.44094944000244,"Montagne"
"FB230070884",30,853501,24.26,371.18,15.3000824402308,24.26,185.59,7.65004122011542,24.26,0,0,22.9501236603463,556.77,163,62.0858895705521,4.42179141104294,50.356,"Hêtre",6464.358908,39.658643607362,80.69,12.32,"Famille Régénération","futaie régulière",151.040802001953,3.20993709564209,"Plaine"
"FB230071269",48,835509,144.808,2118.54,14.6299928180763,144.808,1658.05,11.4499889508867,144.808,0,0,26.079981768963,3776.59,53,52.8301886792453,2.49337735849057,12.03,"Chêne sessile ou pédonculé",17427.197164,328.815040830189,14.05,15.36,"Famille Coupes Produits Accidentels","Futaie sur souche ou TSF en conversion",179.050796508789,1.22022271156311,"Plaine"
"FB230071361",53,844009,1100.208,14904.84,13.547292875529,1100.208,10528.97,9.56998131262452,1100.208,1100.21,1.00000181783808,24.1172760059916,26534.02,88,65.8522727272727,4.81031818181818,30.989,"Sapin pectiné",NA,NA,11.818,42.53,"Famille coupes sanitaires","futaie régulière",703.63427734375,6.35773324966431,"Montagne"
"FB230071365",57,853501,1041.92,12652.88,12.1438114250614,1041.92,7405.85,7.10788736179361,1041.92,0,0,19.251698786855,20058.73,200,53.025,2.765945,51.895,"Hêtre",63980.0186,319.900093,89.07,8.9,"Famille Régénération","futaie régulière",221.020629882812,0.930027723312378,"Plaine"
"FB230071608",11,853501,208.25,2680.95,12.8737094837935,208.25,1610.62,7.73406962785114,208.25,0,0,20.6077791116447,4291.57,37,61.4864864864865,4.17805405405405,11.286,"Hêtre",12137.14,328.030810810811,68.54,3,"Famille coupes sanitaires","futaie régulière",161.4111328125,1.62916028499603,"Plaine"
"FB230071688",25,833512,298.3,3747.53,12.5629567549447,301.5,2380.83,7.89661691542288,301.5,0,0,20.4595736703676,6128.36,1023,26.6862170087977,0.615069403714565,75.7390000000003,"Feuillu dur",5746.63,5.61742913000977,30.355,29.47,"Famille Irréguliers","futaie régulière",130.749328613281,1.15594816207886,"Plaine"
"FB230071689",25,833512,185.5,1725.15,9.3,192,1530.24,7.97,192,0,0,17.27,3255.39,1023,26.6862170087977,0.615069403714565,75.7390000000003,"Feuillu dur",12559.55,12.2771749755621,30.355,29.47,"Famille Irréguliers","futaie régulière",130.749328613281,1.15594816207886,"Plaine"
"FB230071774",41,853501,249.01,2560.97,10.2846070438938,498.02,1787.71,3.5896349544195,498.02,0,0,13.8742419983133,4348.68,53,58.3018867924528,3.03552830188679,14.66,"Hêtre",14039.63912,264.898851320755,27.41,8.34,"Famille Régénération","futaie régulière",201.060928344727,3.88941860198975,"Plaine"
"FB230071775",33,853501,735.21,8257.31,11.2312264523061,735.21,5514.08,7.50000680077801,735.21,0,0,18.7312332530841,13771.39,199,45.9547738693467,1.86320100502513,37.337,"Hêtre",38126.507624,191.590490572864,33.31,15.59,"Famille Irréguliers","futaie régulière",206.213348388672,4.29293727874756,"Plaine"
"FB230071785",57,853501,680.7,8330.29,12.2378287057441,680.7,4705.11,6.91216394887616,680.7,0,0,19.1499926546202,13035.4,135,54.6296296296296,2.69952592592593,33.931,"Hêtre",48213.98864,357.140656592593,107.78,4.85,"Famille Régénération","futaie régulière",173.072372436523,8.6119794845581,"Plaine"
"FB230071788",33,853501,223.94,1295.45,5.78480843082969,223.94,945.02,4.21996963472359,223.94,0,0,10.0047780655533,2240.47,18,65.2777777777778,3.64177777777778,6.1,"Hêtre",6850.68,380.593333333333,53.13,1.78,"Famille Régénération","futaie régulière",164.659561157227,12.1241140365601,"Plaine"
"FB230071820",105,833502,216,2328.48,10.78,216,1354.32,6.27,216,0,0,17.05,3682.8,446,26.1322869955157,0.596535874439462,30.885,"Chêne sessile ou pédonculé",4931.25,11.0566143497758,20.88,14.03,"Famille Coupes d'Emprise","futaie régulière",134.123962402344,0.982081294059753,"Plaine"
"FB230071891",33,853501,427.59,4661.82,10.9025468322458,427.59,3176.99,7.42999134685096,427.59,0,0,18.3325381790968,7838.81,197,45.2791878172589,1.67594416243655,34.138,"Hêtre",23486.157205,119.219072106599,45.17,10.08,"Famille Amélioration","futaie régulière",212.69287109375,1.09883904457092,"Plaine"
"FB230072351",11,853501,499.29,6475.87,12.9701576238258,499.29,3834.65,7.68020589236716,499.29,0,0,20.650363516193,10310.52,77,65.9090909090909,4.9202987012987,27.605,"Hêtre",25537.34,331.653766233766,45.79,11.4,"Famille Régénération","futaie régulière",165.473159790039,2.86333990097046,"Plaine"
"FB230072364",11,853501,378.5,4806.95,12.7,378.5,3107.49,8.21001321003963,378.5,0,0,20.9100132100396,7914.44,103,68.252427184466,5.40125242718447,38.853,"Chêne sessile ou pédonculé",72498.950831,703.873309038835,80.85,9.4,"Famille Régénération","futaie régulière",160.241256713867,2.58982968330383,"Plaine"
"FB230072366",11,853501,336.97,4337.23,12.8712645042585,336.97,2606.62,7.73546606522836,336.97,0,0,20.6067305694869,6943.85,37,75.5405405405405,6.49216216216217,17.022,"Hêtre",27778.520967,750.770836945946,107.26,3.09,"Famille Régénération","futaie régulière",170.965744018555,2.21089816093445,"Plaine"
"FB230072373",32,853501,330.67,4093.69,12.3799860888499,330.67,2648.67,8.01000997973811,330.67,0,0,20.389996068588,6742.36,143,64.020979020979,4.91087412587413,47.133,"Hêtre",28182,197.076923076923,58.92,16.42,"Famille Amélioration","futaie régulière",152.962875366211,4.13674592971802,"Plaine"
"FB230072377",32,853501,446.29,5525.07,12.3799995518609,446.29,3574.78,8.00999350198301,446.29,0,0,20.3899930538439,9099.85,103,58.8834951456311,4.169786407767,29.047,"Hêtre",35121.92,340.989514563107,48.31,12.15,"Famille Amélioration","futaie régulière",137.808135986328,7.20864343643188,"Plaine"
"FB230072908",24,833502,1997,19812.31,9.92103655483225,1997,11475.51,5.74637456184276,1997,0,0,15.667411116675,31287.82,2873,26.5297598329273,0.503518621649842,175.298000000005,"Pin laricio",68243.9199999995,23.7535398538112,30.6625,62.99,"Famille Amélioration","futaie régulière",140.105972290039,1.42084670066833,"Plaine"
"FB230074175",133,883515,278,3356.88,12.0751079136691,278,3336,12,278,0,0,24.0751079136691,6692.88,80,47.4375,2.2568375,15.671,"Epicéa commun",18396,229.95,37.89,5.47,"Famille Irréguliers","futaie irrégulière",922.289245605469,12.6302099227905,"Montagne"
"FB230074356",24,833513,265,2528.1,9.54,265,1486.65,5.61,265,0,0,15.15,4014.75,159,39.2452830188679,1.25594968553459,19.66,"Pin sylvestre",12016.97,75.5784276729562,40.96,5.59,"Famille Régénération","futaie régulière",134.269088745117,0.583345293998718,"Plaine"
"FB230075437",51,833513,613.1,7295.89,11.9,312,1956.24,6.27,312,2637.5,8.45352564102564,26.6235256410256,11889.63,390,32.025641025641,0.997158974358975,41.3429999999999,"Chêne sessile ou pédonculé",109124.661978,279.806825584615,34.175,18.21,"Famille Amélioration","taillis sous futaie",152.175567626953,0.969873428344727,"Plaine"
"FB230075443",51,833513,362.14,4225.87,11.6691610979179,390.14,2821.32,7.23155790229148,390.14,0,0,18.9007190002094,7047.19,270,31.8703703703704,0.962937037037037,29.023,"Chêne sessile ou pédonculé",63083.517736,233.642658281481,60.54,6.26,"Famille Amélioration","taillis sous futaie",146.702606201172,0.488573789596558,"Plaine"
"FB230075682",6,832009,1246.298,30913.73,24.8044448438495,NA,NA,NA,NA,0,0,NA,NA,1287,37.3310023310023,1.323445998446,166.501999999999,"Chêne sessile ou pédonculé",269928.16,209.73439005439,65.27,42.25,"Famille Régénération","futaie régulière",39.5580673217773,0.925034701824188,"Plaine"
"FB230075859",24,833513,818,7987.4,9.76454767726161,818,4772.66,5.83454767726161,818,0,0,15.5990953545232,12760.06,1482,24.4062078272605,0.443432523616734,78.487,"Pin sylvestre",25092.2900000001,16.9313697705804,26.1133333333333,25.2,"Famille Amélioration","futaie régulière",142.460632324219,0.666112303733826,"Plaine"
"FB230076279",33,853501,319.63,3237.85,10.1299940556268,319.63,2378.05,7.4400087601289,319.63,0,0,17.5700028157557,5615.9,138,60,3.0805652173913,43.495,"Hêtre",30371.045788,220.080041942029,50.155,11.93,"Famille Amélioration","futaie régulière",210.340927124023,1.2149316072464,"Plaine"
"FB230077318",24,833513,550,5247,9.54,550,3085.5,5.61,550,0,0,15.15,8332.5,1110,23.5945945945946,0.502688288288288,61.4439999999995,"Pin sylvestre",21171.6200000001,19.0735315315316,21.99,26.9,"Famille Amélioration","futaie régulière",146.891708374023,1.50679624080658,"Plaine"
"FB240000837",11,853501,1555.98,20443.57,13.1387100091261,1555.98,10722.72,6.89129680330081,1555.98,0,0,20.0300068124269,31166.29,1961,24.1356450790413,0.42905099439062,99.2149999999998,"Hêtre",66313.02,33.8159204487506,50.17,20.01,"Famille Amélioration","futaie régulière",161.414932250977,2.31413817405701,"Plaine"
"FB240000843",11,853501,751.63,9961.69,13.2534491704695,233.55,1898.76,8.12999357739242,233.55,0,0,21.3834427478619,11860.45,394,39.6954314720812,1.41431979695431,53.0519999999999,"Hêtre",70696.57,179.432918781726,37.1,19.14,"Famille Amélioration","futaie régulière",86.679313659668,8.17639541625977,"Plaine"
"FB240001057",123,835509,114.166,1552.66,13.6000210220206,114.166,1045.76,9.15999509486187,114.166,0,0,22.7600161168824,2598.42,37,60.6756756756757,3.18116216216216,11.157,"Chêne sessile ou pédonculé",12163.02534,328.730414594595,17.97,10.45,"Famille Coupes Produits Accidentels","Futaie sur souche ou TSF en conversion",175.427764892578,1.14495491981506,"Plaine"
"FB240001059",123,835509,474,6446.4,13.6,474,4341.84,9.16,474,0,0,22.76,10788.24,1039,23.3830606352262,0.642805582290666,66.3090000000004,"Feuillu dur",67010.350052,64.495043360924,101.65,9.44,"Famille Régénération","Futaie sur souche ou TSF en conversion",172.356811523438,1.2053827047348,"Plaine"
"FB240001061",91,835509,496.68,6764.78,13.61999677861,500,5040,10.08,500,0,0,23.69999677861,11804.78,2226,23.4928122192273,0.537701707097936,137.099000000004,"Feuillu dur",115373.223545,51.8298398674753,101.12,17.2,"Famille Régénération","Futaie sur souche ou TSF en conversion",168.155227661133,1.46475160121918,"Plaine"
"FB240001224",39,835509,1879.317,27463.73,14.6136761387249,854.26,6535.09,7.6500011706038,854.26,20762.84,24.3050593496125,46.5687366589412,54761.66,4282,26.0450723960766,0.639261326482908,327.007999999976,"Feuillu dur",281810.616088,65.812848222326,19.8576923076923,586.97,"Famille Coupes Produits Accidentels","Futaie sur souche ou TSF en conversion",165.954452514648,1.63637840747833,"Plaine"
"FB240001225",37,835509,1455,16447.2,11.3039175257732,NA,NA,NA,NA,0,0,NA,NA,2827,28.5532366466219,0.831019455252903,262.138000000002,"Feuillu dur",NA,NA,21.1646153846154,576.32,"Famille Coupes Produits Accidentels","Futaie sur souche ou TSF en conversion",165.954452514648,1.63637840747833,"Plaine"
"FB240001226",129,835509,1352.849,17193.4,12.7090310892051,793.862,6073.04,7.64999458344145,793.862,6330,7.97367804479872,28.3327037174452,29596.44,2152,32.7648698884758,1.04525975836428,242.304000000002,"Feuillu dur",210638.527411,97.8803566036246,18.4269230769231,583.84,"Famille Coupes Produits Accidentels","Futaie sur souche ou TSF en conversion",165.954452514648,1.63637840747833,"Plaine"
"FB240001525",139,884508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,54.5172413793103,2.89524827586207,36.429,"Sapin pectiné",23569.3,162.546896551724,116.88,4.2,"Famille Irréguliers","futaie irrégulière",1299.60461425781,44.8893432617188,"Montagne"
"FB240003619",30,853501,39.33,613.55,15.6000508517671,39.33,306.77,7.7998982964658,39.33,0,0,23.3999491482329,920.32,112,64.4642857142857,4.65716964285714,37.171,"Hêtre",11116.578244,99.2551628928571,65.06,10.97,"Famille Régénération","taillis sous futaie",151.947616577148,3.27903699874878,"Plaine"
"FB240004275",33,853501,1274.14,13415.75,10.5292589511357,1772.88,9978.35,5.62832791841523,1772.88,0,0,16.1575868695509,23394.1,191,67.303664921466,4.05115706806282,69.97,"Hêtre",80436.33,421.132617801047,51.77,16.29,"Famille Irréguliers","futaie régulière",205.445205688477,5.04331064224243,"Plaine"
"FB240004299",42,833502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,33.2911392405063,1.08520253164557,10.929,"Chêne sessile ou pédonculé",37292.141958,472.052429848101,195.2,1.12,"Famille Coupes Produits Accidentels","futaie régulière",139.0888671875,1.41334891319275,"Plaine"
"FB240004557",38,835509,671.139,11677.82,17.400002086006,671.139,4697.97,6.99999552998708,671.139,0,0,24.3999976159931,16375.79,864,24.8900462962963,0.523520833333333,44.337,"Chêne sessile ou pédonculé",13680.75,15.8342013888889,23.86,22.05,"Famille Amélioration","futaie régulière",180.344512939453,0.597363233566284,"Plaine"
"FB240004589",113,853501,270.32,2630.21,9.72998668245043,270.32,2011.18,7.43999704054454,270.32,0,0,17.169983722995,4641.39,89,49.8314606741573,2.51573033707865,18.221,"Epicéa de sitka",13828.61,155.377640449438,51.4,4.98,"Famille coupes sanitaires","futaie régulière",193.365753173828,1.97142446041107,"Plaine"
"FB240004593",33,853501,987.51,10868.61,11.0060758878391,987.51,7406.33,7.50000506323987,987.51,0,0,18.506080951079,18274.94,215,54.4651162790698,2.91349767441861,54.057,"Hêtre",73352.580975,341.174795232558,60.63,16.4,"Famille Amélioration","futaie régulière",207.621292114258,0.372256338596344,"Plaine"
"FB240004597",33,853501,592.07,6259.12,10.5715878190079,592.07,4405,7.43999864880842,592.07,0,0,18.0115864678163,10664.12,90,67.4444444444444,4.08643333333333,34.837,"Hêtre",35846.45,398.293888888889,47.44,11.25,"Famille Régénération","futaie régulière",200.783569335938,4.59275007247925,"Plaine"
"FB240004598",41,853501,955.57,10403.1,10.8868005483638,955.57,6471.57,6.77247088125412,955.57,0,0,17.6592714296179,16874.67,159,64.0566037735849,3.81772955974842,55.4210000000001,"Hêtre",60634.81,381.351006289308,79.5,11,"Famille Régénération","futaie régulière",205.115280151367,3.63657164573669,"Plaine"
"FB240004684",132,853501,571.77,7534.83,13.1780785980377,571.77,4643.87,8.12191965300733,571.77,0,0,21.299998251045,12178.7,89,65.3370786516854,4.67694382022473,30.46,"Hêtre",32217.43,361.993595505618,69.18,8.23,"Famille Régénération","futaie régulière",212.578948974609,1.85852611064911,"Plaine"
"FB240004691",11,853501,747.92,9603.56,12.8403572574607,747.92,5798.43,7.75274093485934,747.92,0,0,20.59309819232,15401.99,156,57.7884615384615,3.77647435897436,42.849,"Hêtre",42706.31,273.758397435897,61.07,13.06,"Famille Amélioration","futaie régulière",142.089553833008,3.54082989692688,"Plaine"
"FB240004693",132,853501,363.41,4750.8,13.0728378415564,363.41,2938.96,8.08717426598057,363.41,0,0,21.1600121075369,7689.76,125,43.36,2.087984,20.298,"Hêtre",21479.84,171.83872,70.44,4.8,"Famille Amélioration","futaie régulière",121.388580322266,7.22801828384399,"Plaine"
"FB240004697",132,853501,619.79,8141.75,13.1363042320786,619.79,5059.78,8.16370060827054,619.79,0,0,21.3000048403492,13201.53,207,47.7053140096618,2.20439130434783,38.579,"Hêtre",34783.429935,168.035893405797,46.3,13.01,"Famille Amélioration","futaie régulière",175.136795043945,0.505816042423248,"Plaine"
"FB240005957",81,833502,504.7,5884.8,11.6599960372499,504.7,3255.32,6.45000990687537,504.7,1760,3.48722013077075,21.597226074896,10900.12,1264,19.9643987341772,0.310802215189873,55.0940000000001,"Charme",16180.38,12.8009335443038,30.86,52.29,"Famille Coupes d'Emprise","futaie régulière",130.228408813477,1.29814422130585,"Plaine"
"FB240008804",11,853501,180,1828.77,10.1598333333333,180,1313.96,7.29977777777778,180,0,0,17.4596111111111,3142.73,56,52.8571428571429,2.38517857142857,12.728,"Epicéa commun",11279.18,201.413928571428,14.41,10.82,"Famille coupes sanitaires","futaie régulière",196.739288330078,5.41943597793579,"Plaine"
"FB240008843",113,853501,785.52,3010.09,3.83197117832773,785.52,2340.85,2.98000050921682,785.52,0,0,6.81197168754456,5350.94,154,34.025974025974,0.931227272727273,14.671,"Epicéa commun",10776.75,69.9788961038961,45.95,3.52,"Famille Amélioration","futaie régulière",73.9644546508789,8.63976192474365,"Plaine"
"FB240008877",113,853501,959.36,9334.57,9.72999708138759,959.36,7137.64,7.44000166777852,959.36,0,0,17.1699987491661,16472.21,771,32.1206225680934,0.846025940337225,65.3089999999994,"Epicéa commun",41936.43,54.3922568093385,59.67,12.24,"Famille Amélioration","futaie régulière",220.173492431641,0.256767928600311,"Plaine"
"FB240008951",52,835503,1669,24434.16,14.64,1669,11983.42,7.18,1669,0,0,21.82,36417.58,1631,24.0833844267321,0.49766339668916,78.1659999999996,"Chêne sessile ou pédonculé",24123.01,14.7903188228081,28.72,32.64,"Famille Amélioration","futaie régulière",248.910552978516,1.19885468482971,"Plaine"
"FB240009219",132,853501,250.07,3280.08,13.1166473387452,250.07,2011.41,8.04338785140161,250.07,0,0,21.1600351901468,5291.49,48,58.75,3.706,13.836,"Hêtre",15048.806589,313.5168039375,120.54,2,"Famille Régénération","futaie régulière",173.562240600586,0.764607787132263,"Plaine"
"FB240009289",18,853501,1752.94,13367.54,7.62578297032414,876.47,5024.02,5.73210720275651,876.47,438,0.499731879014684,13.8576220520953,18829.56,794,27.1725440806045,0.767866498740555,50.2689999999998,"Hêtre",36689.2,46.2080604534005,55.96,12.35,"Famille Amélioration","futaie régulière",161.600372314453,0.64774227142334,"Plaine"
"FB240009822",33,853501,561.67,6627.71,11.8000071216195,561.67,4212.53,7.50000890202432,561.67,0,0,19.3000160236438,10840.24,619,25.702746365105,0.426329563812601,34.511,"Hêtre",22320.68,36.0592568659128,51.495,6.43,"Famille Amélioration","futaie régulière",190.315460205078,1.89548969268799,"Plaine"
"FB240010037",11,853501,502.91,6577.89,13.0796563997534,502.91,4020.7,7.99486985742976,502.91,0,0,21.0745262571832,10598.59,97,58.2474226804124,3.86175257731959,26.538,"Hêtre",27945.631315,288.099291907217,100.59,5,"Famille Régénération","futaie régulière",161.197082519531,2.81349444389343,"Plaine"
"FB240010052",72,853501,746.27,10185.58,13.6486526324253,746.27,6388.87,8.5610703900733,746.27,0,0,22.2097230224986,16574.45,151,70.3973509933775,5.60504635761589,60.717,"Hêtre",66214.47,438.50642384106,94.9133333333333,14.12,"Famille Régénération","futaie régulière",162.707595825195,2.01238131523132,"Plaine"
"FB240010630",127,879012,1322.34,16688.27,12.6202565149659,1319.9,19864.5,15.0500037881658,1319.9,0,0,27.6702603031317,36552.77,511,55.6066536203522,3.17544618395303,140.958,"Sapin pectiné",75709.2300000001,148.158962818004,42.3075,40.3,"Famille Irréguliers","futaie régulière",1464.66137695312,31.2388076782227,"Montagne"
"FB240011200",120,879012,118.091,1362.77,11.5399988144736,NA,NA,NA,NA,0,0,NA,NA,104,32.2596153846154,0.849875,10.212,"Sapin pectiné",NA,NA,241,0.4,"Famille Coupes d'Emprise","futaie irrégulière",1408.77124023438,30.6134300231934,"Montagne"
"FB240011249",70,834503,88.45,884.5,10,88.45,619.15,7,88.45,0,0,17,1503.65,557,31.4991023339318,0.91224236983842,48.825,"Douglas",22400.47,40.2162836624776,42.16,13,"Famille Amélioration","futaie régulière",740.158325195312,15.4379692077637,"Montagne"
"FB240011951",143,884508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88,44.0909090909091,1.63470454545455,13.791,"Epicéa commun",9997.67,113.609886363636,88.58,2,"Famille Coupes Produits Accidentels","futaie régulière",1046.59460449219,27.798583984375,"Montagne"
"FB240012268",33,853501,452.82,4754.61,10.5,452.82,3396.15,7.5,452.82,0,0,18,8150.76,273,47.7838827838828,2.07328571428571,55.279,"Hêtre",35012.600463,128.251283747253,47.5,16.79,"Famille Amélioration","futaie régulière",210.422241210938,0.40648278594017,"Plaine"
"FB240012302",11,853501,2112.6,11334.1,5.36500047335037,1056.3,7256.78,6.86999905329925,1056.3,0,0,12.2349995266496,18590.88,574,32.691637630662,0.96502613240418,52.0409999999997,"Epicéa commun",41122.27,71.6415853658537,68.2433333333333,7.86,"Famille Amélioration","futaie régulière",189.660308837891,4.88465261459351,"Plaine"
"FB240012303",11,853501,381.05,3775.16,9.90725626558194,381.05,2685.36,7.04726413856449,381.05,0,0,16.9545204041464,6460.52,257,34.8832684824903,1.11561089494163,26.969,"Epicéa commun",18278.99,71.1244747081712,104.983333333333,3.09,"Famille Amélioration","futaie régulière",202.383911132812,3.99791121482849,"Plaine"
"FB240012306",11,853501,206.8,2025.63,9.79511605415861,206.8,1434.18,6.93510638297872,206.8,0,0,16.7302224371373,3459.81,203,34.5566502463054,1.33546305418719,23.114,"Epicéa commun",8854.25,43.6169950738916,129.76,2.4,"Famille Amélioration","futaie régulière",208.444763183594,0.325122475624084,"Plaine"
"FB240012307",33,853501,282.46,1562.82,5.53288961268852,282.46,1129.85,4.00003540324294,282.46,0,0,9.53292501593146,2692.67,203,34.5566502463054,1.33546305418719,23.114,"Epicéa commun",17174.360405,84.6027606157636,129.76,2.4,"Famille Amélioration","futaie régulière",208.444763183594,0.325122475624084,"Plaine"
"FB240012309",11,853501,1607.39,15816.95,9.84014458221092,3214.78,12827.21,3.99007397084715,3214.78,0,0,13.8302185530581,28644.16,510,49.0588235294118,2.1235568627451,101.054,"Epicéa commun",78310.15,153.54931372549,89.87,15.62,"Famille Amélioration","futaie régulière",216.966186523438,1.23725378513336,"Plaine"
"FB240012311",113,853501,718.48,6990.81,9.72999944326912,718.48,5345.49,7.43999832980737,718.48,0,0,17.1699977730765,12336.3,442,34.106334841629,0.90120814479638,42.12,"Douglas",36882.5,83.4445701357466,57.25,7.74,"Famille Amélioration","futaie régulière",124.375473022461,1.06041300296783,"Plaine"
"FB240012313",33,853501,81.51,856.76,10.5111029321556,81.51,606.44,7.4400687032266,81.51,0,0,17.9511716353822,1463.2,40,40.5,1.4668,5.484,"Epicéa commun",3486.23,87.15575,132.66,0.5,"Famille Irréguliers","futaie régulière",199.376419067383,3.87291884422302,"Plaine"
"FB240012323",11,853501,1088.34,11533,10.5968723009354,1088.34,7772.93,7.14200525571053,1088.34,0,0,17.7388775566459,19305.93,511,42.9354207436399,1.61019373776908,79.8239999999997,"Epicéa commun",60737.2,118.859491193738,111.96,8.56,"Famille Amélioration","futaie régulière",194.62532043457,6.07456064224243,"Plaine"
"FB240012626",113,853501,1741.89,16948.59,9.73000017222672,1741.89,12959.66,7.4399990814575,1741.89,0,0,17.1699992536842,29908.25,603,46.4676616915423,2.14519402985075,109.13,"Sapin de vancouver (grandis)",85273.54,141.415489220564,256.473333333333,8.05,"Famille coupes sanitaires","futaie régulière",119.910331726074,6.53314876556396,"Plaine"
"FB240013230",30,853501,12.79,199.52,15.5996872556685,12.79,99.76,7.79984362783425,12.79,0,0,23.3995308835027,299.28,119,71.9747899159664,4.94966386554622,49.471,"Hêtre",4227.26,35.5231932773109,101.47,8.01,"Famille Régénération","futaie régulière",185.716934204102,2.93273591995239,"Plaine"
"FB240015580",145,833513,235,3290,14,235,1473.45,6.27,235,0,0,20.27,4763.45,1177,21.9838572642311,0.428927782497877,66.066,"Charme",8709.06,7.39937128292268,50.76,15,"Famille Régénération","Non déterminé",149.781997680664,1.20968282222748,"Plaine"
"FB240015581",145,833513,827,10961,13.2539298669891,827,6567.28,7.94108827085852,827,2225,2.69044740024184,23.8854655380895,19753.28,1177,21.9838572642311,0.428927782497877,66.066,"Charme",84042.9725560001,71.4043946949874,50.76,15,"Famille Régénération","Non déterminé",149.781997680664,1.20968282222748,"Plaine"
"FB240016862",33,853501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,680,26.8455882352941,0.524170588235294,42.7449999999999,"Hêtre",3860.664634,5.67744799117647,39.48,11.4,"Famille Amélioration","futaie régulière",106.475311279297,5.11165618896484,"Plaine"
"FB240016902",33,853501,856.63,10017.35,11.6939051866033,856.63,6364.76,7.42999894937137,856.63,0,0,19.1239041359747,16382.11,839,26.4660309892729,0.501679380214542,51.0359999999998,"Hêtre",34034.7,40.5657926102503,42.135,13.18,"Famille Amélioration","futaie régulière",103.912673950195,5.67599248886108,"Plaine"
"FB240017174",11,853501,60.21,745.4,12.3800033217074,60.21,482.28,8.00996512207274,60.21,0,0,20.3899684437801,1227.68,26,55.9615384615385,3.084,6.602,"Chêne sessile ou pédonculé",15711.336489,604.282172653846,204.96,0.5,"Famille Coupes d'Emprise","futaie régulière",126.125198364258,4.29206418991089,"Plaine"
"FB240017190",11,853501,706.07,9357.03,13.2522696049967,706.07,5575.87,7.89704986757687,706.07,0,0,21.1493194725735,14932.9,402,49.0174129353234,2.52708706467662,87.1830000000001,"Hêtre",36132.47,89.8817661691542,71.64,17.61,"Famille Amélioration","futaie régulière",198.675430297852,2.33133769035339,"Plaine"
"FB240017333",11,853501,1049.68,9614.27,9.15923900617331,610.47,4543.73,7.44300293216702,610.47,0,0,16.6022419383403,14158,1122,22.3395721925134,0.290038324420674,47.3859999999995,"Hêtre",27306.98,24.3377718360071,28.62,13.3,"Famille Amélioration","futaie régulière",179.669769287109,0.86113429069519,"Plaine"
"FB240019115",150,833502,143.3,1791.25,12.5,143.3,1074.75,7.5,143.3,0,0,20,2866,1436,19.5926183844011,0.310563370473538,57.4309999999999,"Charme",NA,NA,31.77,17.09,"Famille Amélioration","futaie régulière",135.964279174805,2.03471088409424,"Plaine"
"FB240021688",105,833512,281,2925.21,10.41,NA,NA,NA,NA,0,0,NA,NA,784,22.5765306122449,0.337420918367349,33.167,"Pin laricio",7677.12,9.79224489795918,30.75,9.23,"Famille Amélioration","futaie régulière",116.984085083008,1.02007651329041,"Plaine"
"FB240021702",28,833512,751.3,7513,10,751.3,4883.45,6.5,751.3,0,0,16.5,12396.45,821,32.0401948842875,0.716979293544462,69.9459999999997,"Pin maritime",18202.88,22.1715956151035,32.79,19.66,"Famille Amélioration","futaie régulière",122.438377380371,0.780654430389404,"Plaine"
