"ID_FB","VOL_REEL_ABA_M3","COUT_TOTAL_ABA","COUT_ABA_TERRE_M3","VOL_REEL_DEB_M3","COUT_TOTAL_DEB","COUT_DEB_TERRE_M3","VOL_REF","COUTS_ANNEXES_TOTAL","COUTS_ANNEXES_M3","TARIF_PRESTA_TERRE_M3","TARIF_PRESTA_TERRE_TOT"
"FB250001303",420,4527.6,10.78,420,2305.8,5.49,420,0,0,16.27,6833.4
"FB250001422",661,8593,13,NA,NA,NA,NA,3067.5,0,NA,NA
"FB250002000",178.56,2257,12.6400089605735,178.56,1451.69,8.12998431899642,178.56,0,0,20.7699932795699,3708.69
"FB250003167",71.4,664.73,9.30994397759104,71.4,391.99,5.49005602240896,71.4,0,0,14.8,1056.72
"FB250003170",792.4,7377.24,9.30999495204442,792.4,4350.28,5.49000504795558,792.4,0,0,14.8,11727.52
"FB250003177",796.5,7590.65,9.5300062774639,796.5,5177.25,6.5,796.5,0,0,16.0300062774639,12767.9
"FB250003407",1822,18494.78,10.1508122941822,1691,12090.65,7.15,1691,0,0,17.3008122941822,30585.43
"FB250003422",245.9,2704.9,11,245.9,1598.35,6.5,245.9,0,0,17.5,4303.25
"FB250003593",249.963,3374.5,13.499997999704,249.963,2449.64,9.80001040153943,249.963,0,0,23.3000084012434,5824.14
"FB250006586",729.37,9664.72,13.2507780687443,729.37,5768.75,7.90922302809274,729.37,0,0,21.160001096837,15433.47
"FB250006587",816.85,10890.32,13.3320927954949,816.85,6323.38,7.74117647058823,816.85,0,0,21.0732692660831,17213.7
"FB250006599",1212.72,13037.66,10.7507586252391,497.28,3625.18,7.2900176962677,497.28,0,0,18.0407763215068,16662.84
"FB250006601",235.03,3424.39,14.5700123388504,235.03,1713.37,7.29000553120878,235.03,0,0,21.8600178700591,5137.76
"FB250007713",563.7,7328.1,13,563.7,4115.01,7.3,563.7,0,0,20.3,11443.11
"FB250009400",298.761,4293.2,14.3700148279059,298.761,2862.13,9.5799987280803,298.761,0,0,23.9500135559862,7155.33
"FB250010159",9.92,154.75,15.5997983870968,9.92,77.38,7.80040322580645,9.92,0,0,23.4002016129032,232.13
"FB250010232",684.02,8814.27,12.8859828659981,684.02,4606.2,6.73401362533259,684.02,0,0,19.6199964913307,13420.47
"FB250010809",262,5109,19.5,NA,NA,NA,NA,0,0,NA,NA
"FB250011022",1041,11555.94,11.1008069164265,1041,5879.32,5.64776176753122,1041,0,0,16.7485686839577,17435.26
"FB250011461",597,7874.43,13.19,597,4268.55,7.15,597,0,0,20.34,12142.98
"FB250012391",456.87,4864.27,10.6469455206076,NA,NA,NA,NA,0,0,NA,NA
"FB250014842",392.3,5178.36,13.2,392.3,2275.34,5.8,392.3,0,0,19,7453.7
"FB250015010",783.31,7879.33,10.0590187792828,783.31,5710.33,7.29000012766338,783.31,0,0,17.3490189069462,13589.66
"FB250015011",725.98,9206.37,12.681299760324,725.98,5919.97,8.15445329072426,725.98,0,0,20.8357530510482,15126.34
"FB250015015",487.2,4867.84,9.99146141215107,487.2,2770.02,5.68559113300493,487.2,0,0,15.677052545156,7637.86
"FB250015016",1960.62,16070.35,8.19656537217819,4425.7,14468.19,3.26913030707007,4425.7,0,0,11.4656956792483,30538.54
"FB250015024",1670.22,16346.38,9.78696219659686,1670.22,9820.4,5.87970447006981,1670.22,0,0,15.6666666666667,26166.78
"FB250015131",676.46,7194.1,10.6349229814032,NA,NA,NA,NA,0,0,NA,NA
"FB250016331",7.14,111.38,15.5994397759104,7.14,55.69,7.79971988795518,7.14,0,0,23.3991596638655,167.07
"FB250016333",1.04,16.22,15.5961538461538,1.04,8.11,7.79807692307692,1.04,0,0,23.3942307692308,24.33
"FB250016338",17.94,279.86,15.5997770345596,17.94,139.93,7.79988851727982,17.94,0,0,23.3996655518395,419.79
"FB250016517",488.61,4781.14,9.78518654959988,488.61,2855.35,5.84382227134115,488.61,0,0,15.629008820941,7636.49
"FB250016665",1668.08,17503.58,10.4932497242339,1668.08,11867.54,7.11449091170687,1668.08,0,0,17.6077406359407,29371.12
"FB250017064",29.21,455.68,15.6001369394043,29.21,227.84,7.80006846970216,29.21,0,0,23.4002054091065,683.52
"FB250018134",1268.64,13712.28,10.8086454786228,1268.64,7151.02,5.63676062555177,1268.64,0,0,16.4454061041745,20863.3
"FB250018230",39.41,614.8,15.600101497082,39.41,307.4,7.80005074854098,39.41,0,0,23.4001522456229,922.2
"FB250021751",546.7,7927.15,14.5,NA,NA,NA,NA,0,0,NA,NA
"FB250022641",282.482,2824.82,10,282.482,3107.3,10.9999929199029,282.482,553.35,1.95888587591422,22.9588787958171,6485.47
"FB250022856",82.5,742.5,9,82.5,495,6,82.5,0,0,15,1237.5
"FB250022953",290.5,4212.25,14.5,290.5,3486,12,290.5,460,1.58347676419966,28.0834767641997,8158.25
"FB250022957",579,5790,10,579,3474,6,579,0,0,16,9264
"FB250022984",70.1,911.3,13,55.1,606.1,11,55.1,0,0,24,1517.4
"FB250022988",627,6537,10.4258373205742,627,4075.5,6.5,627,0,0,16.9258373205742,10612.5
"FB250022992",80,862.4,10.78,80,501.6,6.27,80,0,0,17.05,1364
"FB250022993",385,5582.5,14.5,385,4620,12,385,690,1.79220779220779,28.2922077922078,10892.5
"FB250023027",657,7042,10.7184170471842,657,4270.5,6.5,657,0,0,17.2184170471842,11312.5
"FB250023434",191,2578.5,13.5,242,2126.9,8.78884297520661,242,0,0,22.2888429752066,4705.4
"FB250023574",1271,12074.5,9.5,1271,8261.5,6.5,1271,0,0,16,20336
"FB250023935",707.5,10258.75,14.5,707.5,7782.5,11,707.5,1150,1.62544169611307,27.1254416961131,19191.25
"FB250024475",302.527,4075.81,13.4725495575602,242.527,2582.91,10.6499894857067,242.527,0,0,24.1225390432669,6658.72
"FB250025050",792,5801.4,7.325,396,4356,11,396,1150,2.9040404040404,21.2290404040404,11307.4
"FB250027983",474.19,6227.23,13.1323520107974,474.19,3806.63,8.02764714565891,474.19,0,0,21.1599991564563,10033.86
"FB250027984",757.55,4359.79,5.75511847402812,499.77,2605.77,5.21393841166937,499.77,0,0,10.9690568856975,6965.56
"FB250028491",1464.36,14669.02,10.0173591193422,1464.36,10517.04,7.18200442514136,1464.36,0,0,17.1993635444836,25186.06
"FB250029003",864.227,12099.18,14.0000023142068,NA,NA,NA,NA,0,0,NA,NA
"FB250029280",642.546,7710.56,12.0000124504705,642.546,5782.91,8.99999377476476,642.546,1927.63,2.99998754952953,23.9999937747648,15421.1
"FB250029614",62.49,653.02,10.4499919987198,62.49,464.3,7.42998879820771,62.49,0,0,17.8799807969275,1117.32
"FB250030040",1.83,28.55,15.6010928961749,1.83,14.27,7.79781420765027,1.83,0,0,23.3989071038251,42.82
"FB250032373",581.69,5992.83,10.3024463202049,581.69,4212.98,7.24265502243463,581.69,0,0,17.5451013426395,10205.81
"FB250033716",424.455,6366.83,15.0000117798118,425.535,7234.1,17.0000117499148,425.535,924.46,2.17246524962694,34.1724887793535,14525.39
"FB250034140",167.06,1387.15,8.30330420208309,167.06,1009.04,6.03998563390399,167.06,0,0,14.3432898359871,2396.19
"FB250035476",1054,10106.74,9.58893738140417,1054,6312.96,5.98952561669829,1054,0,0,15.5784629981025,16419.7
"FB250035703",465.626,6285.95,13.4999978523536,465.626,6285.95,13.4999978523536,465.626,0,0,26.9999957047072,12571.9
"FB250036215",2258.96,13164.66,5.82775259411411,2770.73,4931.96,1.78002187149235,2770.73,0,0,7.60777446560646,18096.62
"FB250036216",1031.18,5571.58,5.40311099904963,1546.77,3648.47,2.35876697893029,1546.77,0,0,7.76187797797992,9220.05
"FB250036293",247.01,2476.72,10.0268005343913,NA,NA,NA,NA,0,0,NA,NA
"FB250036298",454.49,4652.18,10.2360447974653,454.49,2780.74,6.11837444168189,454.49,0,0,16.3544192391472,7432.92
"FB250036331",609.33,6787.46,11.1392184858779,609.33,4527.33,7.43001329328935,609.33,0,0,18.5692317791673,11314.79
"FB250036373",419.96,2770.69,6.59750928659872,629.94,1910.84,3.03336825729435,629.94,0,0,9.63087754389307,4681.53
"FB250036632",1285,12470.5,9.70466926070039,1285,8995,7,1285,0,0,16.7046692607004,21465.5
"FB250037947",277,2825.4,10.2,277,1883.6,6.8,277,0,0,17,4709
"FB250041043",1134,12412,10.9453262786596,1134,7938,7,1134,0,0,17.9453262786596,20350
"FB250041294",351.321,5094.15,14.4999871912012,351.321,3161.89,9.00000284639973,351.321,1088.95,3.09958698739899,26.5995770249999,9344.99
"FB250043797",847,8639.4,10.2,847,5759.6,6.8,847,0,0,17,14399
"FB250044482",478.82,6703.48,14,478.82,6224.66,13,478.82,0,0,27,12928.14
"FB250044722",295.3,3248.3,11,295.3,2214.75,7.5,295.3,0,0,18.5,5463.05
"FB250047190",155,1135.38,7.32503225806452,77.5,775,10,77.5,0,0,17.3250322580645,1910.38
"FB250047192",600,5556,9.26,600,3600,6,600,0,0,15.26,9156
"FB250047584",1048.82,11379.55,10.8498598424897,1048.82,11379.55,10.8498598424897,1048.82,1000,0.953452451326252,22.6531721363056,23759.1
"FB250047741",2640,27889,10.5640151515152,2640,17160,6.5,2640,0,0,17.0640151515152,45049
"FB250047885",446,4014,9,446,2676,6,446,0,0,15,6690
"FB250048216",434.32,2367.04,5.44999079020077,NA,NA,NA,NA,0,0,NA,NA
"FB250048217",387.52,4089.54,10.5531069364162,NA,NA,NA,NA,0,0,NA,NA
"FB250049618",106.767,1441.35,13.4999578521453,56.767,766.35,13.4999207285923,56.767,0,0,26.9998785807376,2207.7
"FB250050252",612.085,8177.47,13.3600235261442,607.429,3860.94,6.35619965460984,607.429,0,0,19.7162231807541,12038.41
"FB250050570",1545.96,17858.19,11.5515213847706,1545.96,11486.48,7.42999818882765,1545.96,0,0,18.9815195735983,29344.67
"FB250050755",1467,13936.5,9.5,1467,10269,7,1467,0,0,16.5,24205.5
"FB250051719",695,6255,9,695,4170,6,695,0,0,15,10425
"FB250051971",441.43,4543.09,10.2917563373581,NA,NA,NA,NA,0,0,NA,NA
"FB250052764",505,5656,11.2,505,3181.5,6.3,505,0,0,17.5,8837.5
"FB250053479",468.323,4493.23,9.59429709837014,468.323,5830.83,12.4504455258443,468.323,0,0,22.0447426242145,10324.06
"FB250053861",2424,26155,10.7900165016502,2424,15756,6.5,2424,0,0,17.2900165016502,41911
"FB250053996",1938.5,18574.9,9.58209956151664,1938.5,12036.05,6.20895021924168,1938.5,0,0,15.7910497807583,30610.95
"FB250054449",733.3,11571.47,15.7799945452066,733.3,5030.44,6.8600027273967,733.3,0,0,22.6399972726033,16601.91
"FB250055537",1.19,18.56,15.5966386554622,1.19,9.28,7.79831932773109,1.19,0,0,23.3949579831933,27.84
"FB250055539",9.07,141.49,15.5997794928335,9.07,70.75,7.80044101433297,9.07,0,0,23.4002205071665,212.24
"FB250056295",1480,13920,9.4054054054054,1480,8288,5.6,1480,0,0,15.0054054054054,22208
"FB250056781",1855.895,15001.67,8.0832536323445,1849.35,11170.07,6.03999783707789,1849.35,0,0,14.1232514694224,26171.74
"FB250058313",1085,10850,10,1115,7247.5,6.5,1115,0,0,16.5,18097.5
"FB250058348",84.93,899.38,10.5896620746497,NA,NA,NA,NA,0,0,NA,NA
"FB250060044",1208,10872,9,1208,7729.85,6.39888245033113,1208,0,0,15.3988824503311,18601.85
"FB250060205",208.56,2346.3,11.25,NA,NA,NA,NA,0,0,NA,NA
"FB250060336",240.48,3252.94,13.5268629407851,190.482,2028.63,10.6499826755284,190.482,0,0,24.1768456163135,5281.57
"FB250060567",447.7,5119.84,11.4358722358722,447.7,2820.51,6.3,447.7,0,0,17.7358722358722,7940.35
"FB250061191",658,6580,10,658,4277,6.5,658,0,0,16.5,10857
"FB250061201",425,4433,10.4305882352941,425,2762.5,6.5,425,0,0,16.9305882352941,7195.5
"FB250061818",1177.9,12186.88,10.3462772731132,1177.9,7420.77,6.3,1177.9,0,0,16.6462772731132,19607.65
"FB250062166",473,4824.6,10.2,473,2979.9,6.3,473,0,0,16.5,7804.5
"FB250062227",731.255,6132.78,8.38665034768993,731.255,4956.84,6.77853826640502,731.255,0,0,15.1651886140949,11089.62
"FB250062866",1472.531,13173.72,8.94631080771814,1472.531,8894.09,6.04000187432387,1472.531,0,0,14.986312682042,22067.81
"FB250062890",1113.664,8701.75,7.81362242112522,550.332,4952.99,9.00000363416992,550.332,550.33,0.999996365830081,17.8136224211252,14205.07
"FB250063903",86.717,1127.32,12.9999884682358,86.717,972.1,11.2100280221871,86.717,0,0,24.2100164904229,2099.42
"FB250064242",378.5,4708.54,12.44,378.5,3448.14,9.11001321003963,378.5,0,0,21.5500132100396,8156.68
"FB250064608",125,1555,12.44,125,1138.75,9.11,125,0,0,21.55,2693.75
"FB250064847",190.98,2375.79,12.4399937166195,190.98,1739.83,9.11001151953084,190.98,0,0,21.5500052361504,4115.62
"FB250064944",224.51,2792.9,12.4399804017638,224.51,2045.29,9.11001737116387,224.51,0,0,21.5499977729277,4838.19
"FB250065052",1067,11108,10.4104967197751,1067,6935.5,6.5,1067,0,0,16.9104967197751,18043.5
"FB250065286",289.52,3828.21,13.2226098369715,289.52,2259.04,7.8027079303675,289.52,0,0,21.025317767339,6087.25
"FB250065940",1016.83,8224.56,8.08843169458021,1016.83,6141.65,6.0399968529646,1016.83,0,0,14.1284285475448,14366.21
"FB250067644",475,4750,10,475,3325,7,475,0,0,17,8075
"FB250067645",2384.4,24569.58,10.3043029693005,2384.4,15021.72,6.3,2384.4,0,0,16.6043029693005,39591.3
"FB250067686",824.6,10676.07,12.9469682270192,646.2,4071.06,6.3,646.2,0,0,19.2469682270192,14747.13
"FB250068458",28.14,438.98,15.5998578535892,28.14,219.49,7.7999289267946,28.14,0,0,23.3997867803838,658.47
"FB250068481",3.01,46.96,15.6013289036545,3.01,23.48,7.80066445182724,3.01,0,0,23.4019933554817,70.44
"FB250069126",1107,11754,10.6178861788618,1107,7195.5,6.5,1107,0,0,17.1178861788618,18949.5
"FB250069325",213.91,2823.61,13.1999906502735,213.91,2718.8,12.7100182319667,213.91,713.91,3.33743163012482,29.247440512365,6256.32
"FB250069692",1170,12870,11,1170,7605,6.5,1170,0,0,17.5,20475
"FB250072356",893,8930,10,893,5804.5,6.5,893,0,0,16.5,14734.5
"FB250073394",892.3,9387.4,10.5204527625238,892.3,6032.15,6.76022638126191,892.3,0,0,17.2806791437857,15419.55
"FB250074531",792.8,8025.4,10.1228557013118,792.8,5153.2,6.5,792.8,0,0,16.6228557013118,13178.6
"FB250077847",466.832,5324.02,11.4045738081365,451.832,3501.7,7.75000442642398,451.832,903.66,1.99999114715204,21.1545693817126,9729.38
"FB250081721",1946,19460,10,1946,13446.5,6.90981500513875,1946,0,0,16.9098150051387,32906.5
"FB250082208",942.57,10171.01,10.7907211135512,942.57,5938.19,6.29999893907084,942.57,0,0,17.0907200526221,16109.2
