ID_FB,NUM_ETF,LIBELLE_ARTICLE,UNITE,DATE_RECEPTION,QUANTITE_RECEPTION,DATE_PREC,JOURS_CALENDAIRES,JOURS_TRAVAILLES,VITESSE_MOY_JOUR_M3,TYPE_VITESSE,VOL_REF,TYPE_CHANTIER,ANNEE,VOL_TOT_ANNUEL_M3,NB_CHANTIERS,debut,fin
FB250036215,33,"Abattage, façonnage (gén)",M3,2025-08-22,255.92,2025-08-12,10,7.142857142857143,35.828799999999994,intra_chantier,NA,NA,NA,NA,NA,NA,NA
FB250036215,33,Abatt/Faç. grumes feu. toutes classes,M3,2025-08-29,128.6,2025-08-22,7,5,25.72,intra_chantier,NA,NA,NA,NA,NA,NA,NA
FB250036298,41,Abatt/Faç. grumes feu. toutes classes,M3,2025-11-04,14.49,2025-10-09,26,18.571428571428573,0.7802307692307692,intra_chantier,NA,NA,NA,NA,NA,NA,NA
FB250036331,33,Abatt/Faç. grumes feu. toutes classes,M3,2025-12-19,113.78,2025-11-14,35,25,4.5512,intra_chantier,NA,NA,NA,NA,NA,NA,NA
FB250036373,57,Abatt-faç bois ind/chauff feuil billon,M3A,2025-10-03,107.1,2025-08-22,42,30,3.57,intra_chantier,NA,NA,NA,NA,NA,NA,NA
FB250041043,24,Abattage mécanisé de bois d'industrie,M3A,2025-06-05,413,2025-05-23,13,9.285714285714286,44.47692307692307,intra_chantier,NA,NA,NA,NA,NA,NA,NA
FB250047584,21,Abatt/Façonnage bois d'ind. en billons,M3,2025-08-29,130,2025-08-04,25,17.857142857142858,7.279999999999999,intra_chantier,NA,NA,NA,NA,NA,NA,NA
FB250047741,24,Abattage mécanisé de bois d'industrie,M3A,2025-07-11,319,2025-06-27,14,10,31.9,intra_chantier,NA,NA,NA,NA,NA,NA,NA
FB250047741,24,Abattage mécanisé de bois d'industrie,M3A,2025-07-16,610,2025-07-11,5,3.5714285714285716,170.79999999999998,intra_chantier,NA,NA,NA,NA,NA,NA,NA
FB250047741,24,Abattage mécanisé de bois d'industrie,M3A,2025-08-25,541,2025-07-16,40,28.571428571428573,18.935,intra_chantier,NA,NA,NA,NA,NA,NA,NA
FB250049618,45,"Abattage, façonnage (gén)",M3,2025-08-29,15,2025-08-04,25,17.857142857142858,0.84,intra_chantier,NA,NA,NA,NA,NA,NA,NA
FB250050252,116,Abattage-façonnage de grumes,M3,2025-08-08,404.171,2025-08-04,4,2.857142857142857,141.45985,intra_chantier,NA,NA,NA,NA,NA,NA,NA
FB250050252,116,Abattage-façonnage de grumes,M3,2025-08-18,4.656,2025-08-08,10,7.142857142857143,0.65184,intra_chantier,NA,NA,NA,NA,NA,NA,NA
FB250050252,117,Abattage mécanisé de bois d'industrie,M3A,2025-09-29,203.258,2025-08-18,42,30,6.775266666666667,intra_chantier,NA,NA,NA,NA,NA,NA,NA
FB250050570,33,Abatt/Faç. grumes feu. toutes classes,M3,2025-11-14,220,2025-10-21,24,17.142857142857142,12.833333333333334,intra_chantier,NA,NA,NA,NA,NA,NA,NA
FB250050570,33,Abatt/Faç. grumes feu. toutes classes,M3,2025-12-12,5.88,2025-11-14,28,20,0.294,intra_chantier,NA,NA,NA,NA,NA,NA,NA
FB250053861,24,Abattage mécanisé de bois d'industrie,M3A,2025-08-25,1915,2025-07-21,35,25,76.6,intra_chantier,NA,NA,NA,NA,NA,NA,NA
FB250053996,28,Abattage mécanisé de bois d'industrie,M3A,2025-07-24,724.2,2025-07-18,6,4.285714285714286,168.98000000000002,intra_chantier,NA,NA,NA,NA,NA,NA,NA
FB250056295,107,Abattage mécanisé de bois d'industrie,M3A,2025-08-08,380,2025-07-25,14,10,38,intra_chantier,NA,NA,NA,NA,NA,NA,NA
FB250056295,107,Abattage mécanisé de bois d'industrie,H,2025-09-12,10,2025-08-08,35,25,0.4,intra_chantier,NA,NA,NA,NA,NA,NA,NA
FB250060205,37,Abatt/Façonnage bois d'ind. en billons,M3A,2026-01-20,92.56,2025-12-08,43,30.714285714285715,3.013581395348837,intra_chantier,NA,NA,NA,NA,NA,NA,NA
FB250060336,116,Abattage-façonnage de grumes,M3,2025-10-13,135.22,2025-09-05,38,27.142857142857142,4.981789473684211,intra_chantier,NA,NA,NA,NA,NA,NA,NA
FB250060336,116,Abattage-façonnage de grumes,M3,2025-11-03,2.76,2025-10-13,21,15,0.184,intra_chantier,NA,NA,NA,NA,NA,NA,NA
FB250060336,125,Débardage de grumes,M3,2025-11-19,190.482,2025-11-03,16,11.428571428571429,16.667175,intra_chantier,NA,NA,NA,NA,NA,NA,NA
FB250060336,116,Abatt/Façonnage bois d'ind. en billons,M3A,2025-12-11,50,2025-11-19,22,15.714285714285715,3.1818181818181817,intra_chantier,NA,NA,NA,NA,NA,NA,NA
FB250061818,105,Abattage mécanisé de bois d'industrie,M3A,2025-10-23,172.3,2025-10-13,10,7.142857142857143,24.122,intra_chantier,NA,NA,NA,NA,NA,NA,NA
FB250062866,117,"Abattage, façonnage (gén)",H,2025-10-08,16.5,2025-09-29,9,6.428571428571429,2.5666666666666664,intra_chantier,NA,NA,NA,NA,NA,NA,NA
FB250067645,105,Abattage mécanisé de bois d'industrie,M3A,2025-12-11,1147.9,2025-11-20,21,15,76.52666666666667,intra_chantier,NA,NA,NA,NA,NA,NA,NA
FB250067686,105,Abattage mécanisé de bois d'industrie,M3A,2025-12-15,174.1,2025-11-05,40,28.571428571428573,6.0935,intra_chantier,NA,NA,NA,NA,NA,NA,NA
FB250067686,105,Abattage mécanisé de bois d'industrie,M3A,2025-12-30,174.1,2025-12-16,14,10,17.41,intra_chantier,NA,NA,NA,NA,NA,NA,NA
FB250069126,24,Abattage mécanisé de bois d'industrie,M3A,2025-10-30,268,2025-10-27,3,2.142857142857143,125.06666666666668,intra_chantier,NA,NA,NA,NA,NA,NA,NA
FB250069325,157,"Abattage, façonnage (gén)",M3,2025-12-19,93.91,2025-12-12,7,5,18.782,intra_chantier,NA,NA,NA,NA,NA,NA,NA
FB250069692,24,Abattage mécanisé de bois d'industrie,M3A,2025-11-04,864,2025-10-23,12,8.571428571428571,100.8,intra_chantier,NA,NA,NA,NA,NA,NA,NA
FB200015735,NA,NA,NA,NA,NA,NA,NA,30.714285714285715,10.285116279069767,inter_chantier,315.9,Plaine,NA,NA,NA,NA,NA
FB200024865,NA,NA,NA,NA,NA,NA,NA,56.42857142857143,15.648101265822785,inter_chantier,883,Plaine,NA,NA,NA,NA,NA
FB210044225,NA,NA,NA,NA,NA,NA,NA,10,242.173,inter_chantier,2421.73,Plaine,NA,NA,NA,NA,NA
FB210060349,NA,NA,NA,NA,NA,NA,NA,16.428571428571427,23.677652173913046,inter_chantier,388.99,Plaine,NA,NA,NA,NA,NA
FB210064007,NA,NA,NA,NA,NA,NA,NA,89.28571428571429,41.227199999999996,inter_chantier,3681,Plaine,NA,NA,NA,NA,NA
FB220003307,NA,NA,NA,NA,NA,NA,NA,27.857142857142858,44.12189743589743,inter_chantier,1229.11,Plaine,NA,NA,NA,NA,NA
FB220004062,NA,NA,NA,NA,NA,NA,NA,25,39.56,inter_chantier,989,Plaine,NA,NA,NA,NA,NA
FB220004132,NA,NA,NA,NA,NA,NA,NA,2.142857142857143,229.49266666666668,inter_chantier,491.77,Plaine,NA,NA,NA,NA,NA
FB220004173,NA,NA,NA,NA,NA,NA,NA,30,30.625666666666667,inter_chantier,918.77,Plaine,NA,NA,NA,NA,NA
FB220004193,NA,NA,NA,NA,NA,NA,NA,25,19.8,inter_chantier,495,Plaine,NA,NA,NA,NA,NA
FB220004202,NA,NA,NA,NA,NA,NA,NA,29.285714285714285,31.566585365853662,inter_chantier,924.45,Plaine,NA,NA,NA,NA,NA
FB220007895,NA,NA,NA,NA,NA,NA,NA,29.285714285714285,39.81463414634146,inter_chantier,1166,Plaine,NA,NA,NA,NA,NA
FB220008617,NA,NA,NA,NA,NA,NA,NA,46.42857142857143,0.8076923076923077,inter_chantier,37.5,Plaine,NA,NA,NA,NA,NA
FB220013220,NA,NA,NA,NA,NA,NA,NA,2.142857142857143,846.5613333333333,inter_chantier,1814.06,Plaine,NA,NA,NA,NA,NA
FB220019140,NA,NA,NA,NA,NA,NA,NA,41.42857142857143,5.937931034482759,inter_chantier,246,Plaine,NA,NA,NA,NA,NA
FB220019367,NA,NA,NA,NA,NA,NA,NA,62.142857142857146,13.034482758620689,inter_chantier,810,Montagne,NA,NA,NA,NA,NA
FB220019704,NA,NA,NA,NA,NA,NA,NA,2.142857142857143,227.63533333333336,inter_chantier,487.79,Plaine,NA,NA,NA,NA,NA
FB220021098,NA,NA,NA,NA,NA,NA,NA,12.142857142857142,40.21870588235294,inter_chantier,488.37,Plaine,NA,NA,NA,NA,NA
FB220022808,NA,NA,NA,NA,NA,NA,NA,39.285714285714285,6.6080000000000005,inter_chantier,259.6,Plaine,NA,NA,NA,NA,NA
FB220022837,NA,NA,NA,NA,NA,NA,NA,54.285714285714285,17.216315789473686,inter_chantier,934.6,Plaine,NA,NA,NA,NA,NA
FB220024484,NA,NA,NA,NA,NA,NA,NA,12.142857142857142,59.32211764705883,inter_chantier,720.34,Plaine,NA,NA,NA,NA,NA
FB220026130,NA,NA,NA,NA,NA,NA,NA,22.142857142857142,17.883870967741935,inter_chantier,396,Plaine,NA,NA,NA,NA,NA
FB220026145,NA,NA,NA,NA,NA,NA,NA,26.428571428571427,28.818810810810813,inter_chantier,761.64,Plaine,NA,NA,NA,NA,NA
FB220026638,NA,NA,NA,NA,NA,NA,NA,12.142857142857142,68.51764705882353,inter_chantier,832,Plaine,NA,NA,NA,NA,NA
FB220030977,NA,NA,NA,NA,NA,NA,NA,34.285714285714285,37.261291666666665,inter_chantier,1277.53,Plaine,NA,NA,NA,NA,NA
FB220035304,NA,NA,NA,NA,NA,NA,NA,35.714285714285715,35.709799999999994,inter_chantier,1275.35,Plaine,NA,NA,NA,NA,NA
FB220035736,NA,NA,NA,NA,NA,NA,NA,34.285714285714285,2.7191791666666667,inter_chantier,93.229,Plaine,NA,NA,NA,NA,NA
FB220035739,NA,NA,NA,NA,NA,NA,NA,2.142857142857143,28.513333333333335,inter_chantier,61.1,Plaine,NA,NA,NA,NA,NA
FB220036538,NA,NA,NA,NA,NA,NA,NA,33.57142857142857,28.056148936170214,inter_chantier,941.885,Montagne,NA,NA,NA,NA,NA
FB220038341,NA,NA,NA,NA,NA,NA,NA,48.57142857142857,6.052941176470588,inter_chantier,294,Plaine,NA,NA,NA,NA,NA
FB220042779,NA,NA,NA,NA,NA,NA,NA,15,23.366,inter_chantier,350.49,Plaine,NA,NA,NA,NA,NA
FB220042897,NA,NA,NA,NA,NA,NA,NA,7.142857142857143,26.308799999999998,inter_chantier,187.92,Plaine,NA,NA,NA,NA,NA
FB220047121,NA,NA,NA,NA,NA,NA,NA,43.57142857142857,18.497672131147542,inter_chantier,805.97,Plaine,NA,NA,NA,NA,NA
FB220049055,NA,NA,NA,NA,NA,NA,NA,20.714285714285715,15.554965517241378,inter_chantier,322.21,Plaine,NA,NA,NA,NA,NA
FB220053012,NA,NA,NA,NA,NA,NA,NA,9.285714285714286,8.681723076923076,inter_chantier,80.616,Plaine,NA,NA,NA,NA,NA
FB220053959,NA,NA,NA,NA,NA,NA,NA,3.5714285714285716,255.86484,inter_chantier,913.803,Plaine,NA,NA,NA,NA,NA
FB220054010,NA,NA,NA,NA,NA,NA,NA,33.57142857142857,10.976595744680852,inter_chantier,368.5,Plaine,NA,NA,NA,NA,NA
FB220054033,NA,NA,NA,NA,NA,NA,NA,27.142857142857142,14.959368421052632,inter_chantier,406.04,Plaine,NA,NA,NA,NA,NA
FB220054040,NA,NA,NA,NA,NA,NA,NA,35,25.571428571428573,inter_chantier,895,Plaine,NA,NA,NA,NA,NA
FB220055478,NA,NA,NA,NA,NA,NA,NA,2.142857142857143,219.33333333333334,inter_chantier,470,Plaine,NA,NA,NA,NA,NA
FB220055523,NA,NA,NA,NA,NA,NA,NA,38.57142857142857,22.566962962962965,inter_chantier,870.44,Plaine,NA,NA,NA,NA,NA
FB220055617,NA,NA,NA,NA,NA,NA,NA,52.857142857142854,32.3452972972973,inter_chantier,1709.68,Plaine,NA,NA,NA,NA,NA
FB220055646,NA,NA,NA,NA,NA,NA,NA,13.571428571428571,80.76231578947367,inter_chantier,1096.06,Plaine,NA,NA,NA,NA,NA
FB220056050,NA,NA,NA,NA,NA,NA,NA,15.714285714285714,23.487545454545455,inter_chantier,369.09,Plaine,NA,NA,NA,NA,NA
FB220057281,NA,NA,NA,NA,NA,NA,NA,7.857142857142857,154,inter_chantier,1210,Plaine,NA,NA,NA,NA,NA
FB220058355,NA,NA,NA,NA,NA,NA,NA,3.5714285714285716,71.11999999999999,inter_chantier,254,Montagne,NA,NA,NA,NA,NA
FB220058864,NA,NA,NA,NA,NA,NA,NA,5.714285714285714,222.21499999999997,inter_chantier,1269.8,Plaine,NA,NA,NA,NA,NA
FB220062529,NA,NA,NA,NA,NA,NA,NA,59.285714285714285,34.33339759036145,inter_chantier,2035.48,Plaine,NA,NA,NA,NA,NA
FB220064893,NA,NA,NA,NA,NA,NA,NA,36.42857142857143,13.407607843137255,inter_chantier,488.42,Plaine,NA,NA,NA,NA,NA
FB220064894,NA,NA,NA,NA,NA,NA,NA,72.14285714285714,11.709544554455446,inter_chantier,844.76,Plaine,NA,NA,NA,NA,NA
FB220068372,NA,NA,NA,NA,NA,NA,NA,9.285714285714286,35.818246153846154,inter_chantier,332.598,Plaine,NA,NA,NA,NA,NA
FB220068977,NA,NA,NA,NA,NA,NA,NA,33.57142857142857,7.518,inter_chantier,252.39,Plaine,NA,NA,NA,NA,NA
FB220068983,NA,NA,NA,NA,NA,NA,NA,35.714285714285715,14.613199999999999,inter_chantier,521.9,Plaine,NA,NA,NA,NA,NA
FB220071282,NA,NA,NA,NA,NA,NA,NA,9.285714285714286,66.99430769230769,inter_chantier,622.09,Plaine,NA,NA,NA,NA,NA
FB220071382,NA,NA,NA,NA,NA,NA,NA,37.857142857142854,5.715169811320756,inter_chantier,216.36,Plaine,NA,NA,NA,NA,NA
FB220071383,NA,NA,NA,NA,NA,NA,NA,50.714285714285715,21.626647887323944,inter_chantier,1096.78,Plaine,NA,NA,NA,NA,NA
FB220071385,NA,NA,NA,NA,NA,NA,NA,34.285714285714285,25.158583333333336,inter_chantier,862.58,Plaine,NA,NA,NA,NA,NA
FB220071391,NA,NA,NA,NA,NA,NA,NA,26.428571428571427,18.68848648648649,inter_chantier,493.91,Plaine,NA,NA,NA,NA,NA
FB220071392,NA,NA,NA,NA,NA,NA,NA,45,23.61733333333333,inter_chantier,1062.78,Plaine,NA,NA,NA,NA,NA
FB220071394,NA,NA,NA,NA,NA,NA,NA,45,11.858666666666666,inter_chantier,533.64,Plaine,NA,NA,NA,NA,NA
FB220071395,NA,NA,NA,NA,NA,NA,NA,45,23.29266666666667,inter_chantier,1048.17,Plaine,NA,NA,NA,NA,NA
FB220071412,NA,NA,NA,NA,NA,NA,NA,2.142857142857143,265.77133333333336,inter_chantier,569.51,Plaine,NA,NA,NA,NA,NA
FB220071413,NA,NA,NA,NA,NA,NA,NA,35.714285714285715,14.828240000000001,inter_chantier,529.58,Plaine,NA,NA,NA,NA,NA
FB220071414,NA,NA,NA,NA,NA,NA,NA,35.714285714285715,8.213519999999999,inter_chantier,293.34,Plaine,NA,NA,NA,NA,NA
FB220071416,NA,NA,NA,NA,NA,NA,NA,17.857142857142858,24.86624,inter_chantier,444.04,Plaine,NA,NA,NA,NA,NA
FB220074089,NA,NA,NA,NA,NA,NA,NA,2.142857142857143,1557.2666666666667,inter_chantier,3337,Plaine,NA,NA,NA,NA,NA
FB230000250,NA,NA,NA,NA,NA,NA,NA,39.285714285714285,38.810545454545455,inter_chantier,1524.7,Plaine,NA,NA,NA,NA,NA
FB230002364,NA,NA,NA,NA,NA,NA,NA,23.571428571428573,25.462181818181815,inter_chantier,600.18,Plaine,NA,NA,NA,NA,NA
FB230003236,NA,NA,NA,NA,NA,NA,NA,19.285714285714285,20.325925925925926,inter_chantier,392,Plaine,NA,NA,NA,NA,NA
FB230003237,NA,NA,NA,NA,NA,NA,NA,60.714285714285715,8.47283294117647,inter_chantier,514.422,Plaine,NA,NA,NA,NA,NA
FB230004069,NA,NA,NA,NA,NA,NA,NA,24.285714285714285,44.86588235294118,inter_chantier,1089.6,Plaine,NA,NA,NA,NA,NA
FB230004672,NA,NA,NA,NA,NA,NA,NA,20.714285714285715,20.95655172413793,inter_chantier,434.1,Plaine,NA,NA,NA,NA,NA
FB230006337,NA,NA,NA,NA,NA,NA,NA,22.857142857142858,31.1651375,inter_chantier,712.346,Plaine,NA,NA,NA,NA,NA
FB230006385,NA,NA,NA,NA,NA,NA,NA,22.857142857142858,14.56875,inter_chantier,333,Plaine,NA,NA,NA,NA,NA
FB230007220,NA,NA,NA,NA,NA,NA,NA,5,325.36,inter_chantier,1626.8,Plaine,NA,NA,NA,NA,NA
FB230007607,NA,NA,NA,NA,NA,NA,NA,7.142857142857143,216.44,inter_chantier,1546,Plaine,NA,NA,NA,NA,NA
FB230008026,NA,NA,NA,NA,NA,NA,NA,23.571428571428573,8.315151515151515,inter_chantier,196,Plaine,NA,NA,NA,NA,NA
FB230008824,NA,NA,NA,NA,NA,NA,NA,3.5714285714285716,157.35999999999999,inter_chantier,562,Plaine,NA,NA,NA,NA,NA
FB230009128,NA,NA,NA,NA,NA,NA,NA,65.71428571428571,9.54586956521739,inter_chantier,627.3,Plaine,NA,NA,NA,NA,NA
FB230009161,NA,NA,NA,NA,NA,NA,NA,17.142857142857142,9.548583333333333,inter_chantier,163.69,Plaine,NA,NA,NA,NA,NA
FB230009474,NA,NA,NA,NA,NA,NA,NA,3.5714285714285716,116.24871999999999,inter_chantier,415.174,Plaine,NA,NA,NA,NA,NA
FB230009499,NA,NA,NA,NA,NA,NA,NA,43.57142857142857,25.792131147540985,inter_chantier,1123.8,Plaine,NA,NA,NA,NA,NA
FB230009623,NA,NA,NA,NA,NA,NA,NA,2.142857142857143,130.66666666666666,inter_chantier,280,Plaine,NA,NA,NA,NA,NA
FB230009885,NA,NA,NA,NA,NA,NA,NA,2.142857142857143,195.06666666666666,inter_chantier,418,Plaine,NA,NA,NA,NA,NA
FB230011739,NA,NA,NA,NA,NA,NA,NA,6.428571428571429,418.2888888888889,inter_chantier,2689,Plaine,NA,NA,NA,NA,NA
FB230013825,NA,NA,NA,NA,NA,NA,NA,35.714285714285715,34.17316,inter_chantier,1220.47,Plaine,NA,NA,NA,NA,NA
FB230014468,NA,NA,NA,NA,NA,NA,NA,29.285714285714285,1.4409756097560977,inter_chantier,42.2,Plaine,NA,NA,NA,NA,NA
FB230014478,NA,NA,NA,NA,NA,NA,NA,29.285714285714285,3.366829268292683,inter_chantier,98.6,Plaine,NA,NA,NA,NA,NA
FB230014922,NA,NA,NA,NA,NA,NA,NA,102.85714285714286,34.02777777777778,inter_chantier,3500,Montagne,NA,NA,NA,NA,NA
FB230015072,NA,NA,NA,NA,NA,NA,NA,3.5714285714285716,198.79999999999998,inter_chantier,710,Plaine,NA,NA,NA,NA,NA
FB230015093,NA,NA,NA,NA,NA,NA,NA,2.142857142857143,94.45333333333333,inter_chantier,202.4,Plaine,NA,NA,NA,NA,NA
FB230015131,NA,NA,NA,NA,NA,NA,NA,5.714285714285714,66.69425,inter_chantier,381.11,Plaine,NA,NA,NA,NA,NA
FB230015144,NA,NA,NA,NA,NA,NA,NA,2.857142857142857,254.17000000000002,inter_chantier,726.2,Plaine,NA,NA,NA,NA,NA
FB230015202,NA,NA,NA,NA,NA,NA,NA,14.285714285714286,203,inter_chantier,2900,Montagne,NA,NA,NA,NA,NA
FB230016391,NA,NA,NA,NA,NA,NA,NA,28.571428571428573,41.22474999999999,inter_chantier,1177.85,Plaine,NA,NA,NA,NA,NA
FB230016410,NA,NA,NA,NA,NA,NA,NA,34.285714285714285,33.27741666666667,inter_chantier,1140.94,Plaine,NA,NA,NA,NA,NA
FB230017280,NA,NA,NA,NA,NA,NA,NA,2.142857142857143,299.9313333333334,inter_chantier,642.71,Plaine,NA,NA,NA,NA,NA
FB230017939,NA,NA,NA,NA,NA,NA,NA,40.714285714285715,34.039157894736846,inter_chantier,1385.88,Plaine,NA,NA,NA,NA,NA
FB230018000,NA,NA,NA,NA,NA,NA,NA,10.714285714285714,106.69400000000002,inter_chantier,1143.15,Plaine,NA,NA,NA,NA,NA
FB230018001,NA,NA,NA,NA,NA,NA,NA,21.428571428571427,41.67100000000001,inter_chantier,892.95,Plaine,NA,NA,NA,NA,NA
FB230018260,NA,NA,NA,NA,NA,NA,NA,45.714285714285715,6.954062499999999,inter_chantier,317.9,Plaine,NA,NA,NA,NA,NA
FB230020997,NA,NA,NA,NA,NA,NA,NA,31.428571428571427,24.361272727272727,inter_chantier,765.64,Plaine,NA,NA,NA,NA,NA
FB230020998,NA,NA,NA,NA,NA,NA,NA,17.142857142857142,24.887916666666666,inter_chantier,426.65,Plaine,NA,NA,NA,NA,NA
FB230020999,NA,NA,NA,NA,NA,NA,NA,17.857142857142858,56.519679999999994,inter_chantier,1009.28,Plaine,NA,NA,NA,NA,NA
FB230021140,NA,NA,NA,NA,NA,NA,NA,2.142857142857143,294,inter_chantier,630,Plaine,NA,NA,NA,NA,NA
FB230022939,NA,NA,NA,NA,NA,NA,NA,97.14285714285714,9.526485294117647,inter_chantier,925.43,Plaine,NA,NA,NA,NA,NA
FB230022976,NA,NA,NA,NA,NA,NA,NA,28.571428571428573,14.706999999999999,inter_chantier,420.2,Plaine,NA,NA,NA,NA,NA
FB230023021,NA,NA,NA,NA,NA,NA,NA,25.714285714285715,14,inter_chantier,360,Plaine,NA,NA,NA,NA,NA
FB230024253,NA,NA,NA,NA,NA,NA,NA,5,204.82399999999998,inter_chantier,1024.12,Plaine,NA,NA,NA,NA,NA
FB230026359,NA,NA,NA,NA,NA,NA,NA,3.5714285714285716,13.3056,inter_chantier,47.52,Plaine,NA,NA,NA,NA,NA
FB230027166,NA,NA,NA,NA,NA,NA,NA,51.42857142857143,53.563027777777776,inter_chantier,2754.67,Plaine,NA,NA,NA,NA,NA
FB230028145,NA,NA,NA,NA,NA,NA,NA,22.857142857142858,124.425,inter_chantier,2844,Montagne,NA,NA,NA,NA,NA
FB230028149,NA,NA,NA,NA,NA,NA,NA,10.714285714285714,33.14882666666667,inter_chantier,355.166,Montagne,NA,NA,NA,NA,NA
FB230028616,NA,NA,NA,NA,NA,NA,NA,11.428571428571429,27.552874999999997,inter_chantier,314.89,Plaine,NA,NA,NA,NA,NA
FB230028619,NA,NA,NA,NA,NA,NA,NA,31.428571428571427,5.459172727272728,inter_chantier,171.574,Plaine,NA,NA,NA,NA,NA
FB230029637,NA,NA,NA,NA,NA,NA,NA,15,70.51333333333334,inter_chantier,1057.7,Plaine,NA,NA,NA,NA,NA
FB230030115,NA,NA,NA,NA,NA,NA,NA,12.857142857142858,71.16666666666666,inter_chantier,915,Plaine,NA,NA,NA,NA,NA
FB230030395,NA,NA,NA,NA,NA,NA,NA,7.142857142857143,107.6292,inter_chantier,768.78,Plaine,NA,NA,NA,NA,NA
FB230030796,NA,NA,NA,NA,NA,NA,NA,10.714285714285714,93.86216000000002,inter_chantier,1005.666,Plaine,NA,NA,NA,NA,NA
FB230030797,NA,NA,NA,NA,NA,NA,NA,24.285714285714285,23.88235294117647,inter_chantier,580,Plaine,NA,NA,NA,NA,NA
FB230030984,NA,NA,NA,NA,NA,NA,NA,2.857142857142857,4.3666,inter_chantier,12.476,Plaine,NA,NA,NA,NA,NA
FB230031158,NA,NA,NA,NA,NA,NA,NA,15,2.2010666666666667,inter_chantier,33.016,Plaine,NA,NA,NA,NA,NA
FB230032329,NA,NA,NA,NA,NA,NA,NA,57.857142857142854,30.75177777777778,inter_chantier,1779.21,Plaine,NA,NA,NA,NA,NA
FB230032331,NA,NA,NA,NA,NA,NA,NA,42.142857142857146,16.094779661016947,inter_chantier,678.28,Plaine,NA,NA,NA,NA,NA
FB230034863,NA,NA,NA,NA,NA,NA,NA,20,210.1304,inter_chantier,4202.608,Plaine,NA,NA,NA,NA,NA
FB230035078,NA,NA,NA,NA,NA,NA,NA,76.42857142857143,19.626168224299064,inter_chantier,1500,Montagne,NA,NA,NA,NA,NA
FB230035542,NA,NA,NA,NA,NA,NA,NA,40.714285714285715,26.908982456140347,inter_chantier,1095.58,Plaine,NA,NA,NA,NA,NA
FB230040804,NA,NA,NA,NA,NA,NA,NA,54.285714285714285,29.338105263157896,inter_chantier,1592.64,Plaine,NA,NA,NA,NA,NA
FB230040826,NA,NA,NA,NA,NA,NA,NA,35,29.095714285714287,inter_chantier,1018.35,Plaine,NA,NA,NA,NA,NA
FB230041385,NA,NA,NA,NA,NA,NA,NA,31.428571428571427,62.82818181818182,inter_chantier,1974.6,Plaine,NA,NA,NA,NA,NA
FB230041564,NA,NA,NA,NA,NA,NA,NA,40.714285714285715,13.772315789473684,inter_chantier,560.73,Plaine,NA,NA,NA,NA,NA
FB230041758,NA,NA,NA,NA,NA,NA,NA,40,17.923750000000002,inter_chantier,716.95,Plaine,NA,NA,NA,NA,NA
FB230043072,NA,NA,NA,NA,NA,NA,NA,25.714285714285715,141.59055555555554,inter_chantier,3640.9,Plaine,NA,NA,NA,NA,NA
FB230043592,NA,NA,NA,NA,NA,NA,NA,21.428571428571427,36.60953333333334,inter_chantier,784.49,Plaine,NA,NA,NA,NA,NA
FB230043617,NA,NA,NA,NA,NA,NA,NA,16.428571428571427,67.08191304347827,inter_chantier,1102.06,Plaine,NA,NA,NA,NA,NA
FB230048594,NA,NA,NA,NA,NA,NA,NA,43.57142857142857,11.849508196721311,inter_chantier,516.3,Plaine,NA,NA,NA,NA,NA
FB230050466,NA,NA,NA,NA,NA,NA,NA,15,112.09466666666667,inter_chantier,1681.42,Plaine,NA,NA,NA,NA,NA
FB230052536,NA,NA,NA,NA,NA,NA,NA,30,70.32,inter_chantier,2109.6,Plaine,NA,NA,NA,NA,NA
FB230053301,NA,NA,NA,NA,NA,NA,NA,41.42857142857143,65.34137931034482,inter_chantier,2707,Plaine,NA,NA,NA,NA,NA
FB230054475,NA,NA,NA,NA,NA,NA,NA,47.142857142857146,17.332827272727272,inter_chantier,817.119,Plaine,NA,NA,NA,NA,NA
FB230054599,NA,NA,NA,NA,NA,NA,NA,56.42857142857143,35.44303797468354,inter_chantier,2000,Montagne,NA,NA,NA,NA,NA
FB230055143,NA,NA,NA,NA,NA,NA,NA,57.857142857142854,6.7061728395061735,inter_chantier,388,Plaine,NA,NA,NA,NA,NA
FB230056137,NA,NA,NA,NA,NA,NA,NA,57.142857142857146,3.9444999999999997,inter_chantier,225.4,Plaine,NA,NA,NA,NA,NA
FB230056485,NA,NA,NA,NA,NA,NA,NA,20.714285714285715,21.917241379310344,inter_chantier,454,Plaine,NA,NA,NA,NA,NA
FB230056803,NA,NA,NA,NA,NA,NA,NA,25.714285714285715,16.60361111111111,inter_chantier,426.95,Plaine,NA,NA,NA,NA,NA
FB230057027,NA,NA,NA,NA,NA,NA,NA,15,4.0224,inter_chantier,60.336,Plaine,NA,NA,NA,NA,NA
FB230057028,NA,NA,NA,NA,NA,NA,NA,105,14.161904761904761,inter_chantier,1487,Montagne,NA,NA,NA,NA,NA
FB230057046,NA,NA,NA,NA,NA,NA,NA,45.714285714285715,23.358124999999998,inter_chantier,1067.8,Plaine,NA,NA,NA,NA,NA
FB230057066,NA,NA,NA,NA,NA,NA,NA,5.714285714285714,16.24,inter_chantier,92.8,Plaine,NA,NA,NA,NA,NA
FB230057651,NA,NA,NA,NA,NA,NA,NA,23.571428571428573,37.8220606060606,inter_chantier,891.52,Plaine,NA,NA,NA,NA,NA
